SubmissionId,SubmissionDateOnly,SubmissionTimeOnly,UserId,DistrictName,UpazilaName,ItemsToChoose,PurchaseUnit,Price
ec8080d2-463e-4e0a-8be4-95080ddd775a,14/12/2024,16:28:54,572d1680512266ab142dd3e235069a1f,Rajshahi,Matihar,Eggs,1 Hali,50
ec8080d2-463e-4e0a-8be4-95080ddd775a,14/12/2024,16:28:54,572d1680512266ab142dd3e235069a1f,Rajshahi,Matihar,Chicken,1 kg,160
ec8080d2-463e-4e0a-8be4-95080ddd775a,14/12/2024,16:28:54,572d1680512266ab142dd3e235069a1f,Rajshahi,Matihar,Potato,1 kg,70
ec8080d2-463e-4e0a-8be4-95080ddd775a,14/12/2024,16:28:54,572d1680512266ab142dd3e235069a1f,Rajshahi,Matihar,Eggplant,1 kg,80
ec8080d2-463e-4e0a-8be4-95080ddd775a,14/12/2024,16:28:54,572d1680512266ab142dd3e235069a1f,Rajshahi,Matihar,Onion,1 kg,80
ec8080d2-463e-4e0a-8be4-95080ddd775a,14/12/2024,16:28:54,572d1680512266ab142dd3e235069a1f,Rajshahi,Matihar,Green Chilli,1 kg,300
abd44c22-82fd-495c-a375-8363add3029d,14/12/2024,17:45:45,a22c2220c8033db07993626412442c21,Chittagong,Khulshi,Eggs,1 Hali,52
abd44c22-82fd-495c-a375-8363add3029d,14/12/2024,17:45:45,a22c2220c8033db07993626412442c21,Chittagong,Khulshi,Chicken,1 kg,180
abd44c22-82fd-495c-a375-8363add3029d,14/12/2024,17:45:45,a22c2220c8033db07993626412442c21,Chittagong,Khulshi,Potato,1 kg,120
abd44c22-82fd-495c-a375-8363add3029d,14/12/2024,17:45:45,a22c2220c8033db07993626412442c21,Chittagong,Khulshi,Onion,1 kg,110
9d246480-ccca-426d-85be-8037fc3553dc,15/12/2024,12:50:21,fe131476aa453d8177177dbc868e8265,Rajshahi,Matihar,Rice,1 kg,60
9d246480-ccca-426d-85be-8037fc3553dc,15/12/2024,12:50:21,fe131476aa453d8177177dbc868e8265,Rajshahi,Matihar,Lentil,1 kg,110
9d246480-ccca-426d-85be-8037fc3553dc,15/12/2024,12:50:21,fe131476aa453d8177177dbc868e8265,Rajshahi,Matihar,Soybean Oil,1L,190
9d246480-ccca-426d-85be-8037fc3553dc,15/12/2024,12:50:21,fe131476aa453d8177177dbc868e8265,Rajshahi,Matihar,Salt,1 kg,40
9d246480-ccca-426d-85be-8037fc3553dc,15/12/2024,12:50:21,fe131476aa453d8177177dbc868e8265,Rajshahi,Matihar,Eggs,1 Hali,44
9d246480-ccca-426d-85be-8037fc3553dc,15/12/2024,12:50:21,fe131476aa453d8177177dbc868e8265,Rajshahi,Matihar,Potato,1 kg,80
9d246480-ccca-426d-85be-8037fc3553dc,15/12/2024,12:50:21,fe131476aa453d8177177dbc868e8265,Rajshahi,Matihar,Onion,1 kg,100
9d246480-ccca-426d-85be-8037fc3553dc,15/12/2024,12:50:21,fe131476aa453d8177177dbc868e8265,Rajshahi,Matihar,Green Chilli,1 kg,100
19b375a0-13f7-4f6d-b49d-beda2e3ff268,15/12/2024,12:52:58,fe131476aa453d8177177dbc868e8265,Rajshahi,Matihar,Rice,1 kg,60
19b375a0-13f7-4f6d-b49d-beda2e3ff268,15/12/2024,12:52:58,fe131476aa453d8177177dbc868e8265,Rajshahi,Matihar,Soybean Oil,1L,190
19b375a0-13f7-4f6d-b49d-beda2e3ff268,15/12/2024,12:52:58,fe131476aa453d8177177dbc868e8265,Rajshahi,Matihar,Lentil,1 kg,110
19b375a0-13f7-4f6d-b49d-beda2e3ff268,15/12/2024,12:52:58,fe131476aa453d8177177dbc868e8265,Rajshahi,Matihar,Salt,1 kg,40
19b375a0-13f7-4f6d-b49d-beda2e3ff268,15/12/2024,12:52:58,fe131476aa453d8177177dbc868e8265,Rajshahi,Matihar,Eggs,1 Hali,44
19b375a0-13f7-4f6d-b49d-beda2e3ff268,15/12/2024,12:52:58,fe131476aa453d8177177dbc868e8265,Rajshahi,Matihar,Potato,1 kg,80
19b375a0-13f7-4f6d-b49d-beda2e3ff268,15/12/2024,12:52:58,fe131476aa453d8177177dbc868e8265,Rajshahi,Matihar,Onion,1 kg,100
19b375a0-13f7-4f6d-b49d-beda2e3ff268,15/12/2024,12:52:58,fe131476aa453d8177177dbc868e8265,Rajshahi,Matihar,Green Chilli,1 kg,100
19b375a0-13f7-4f6d-b49d-beda2e3ff268,15/12/2024,12:52:58,fe131476aa453d8177177dbc868e8265,Rajshahi,Matihar,Chicken,1 kg,175
e31975a8-1058-4d3a-bc59-56b284f266f2,15/12/2024,12:53:37,fe131476aa453d8177177dbc868e8265,Rajshahi,Matihar,Potato,1 kg,100
c9726901-0da6-4494-8c5b-044483bd8db8,15/12/2024,15:55:59,6e6f9ef504adb0630093d8a5d719a011,Gazipur,Kapasia,Flour,1 kg,60
c9726901-0da6-4494-8c5b-044483bd8db8,15/12/2024,15:55:59,6e6f9ef504adb0630093d8a5d719a011,Gazipur,Kapasia,Chicken,1 kg,130
d2b19262-cab9-48f6-88e6-5895aef010a9,15/12/2024,17:09:11,8f727e87f94104529913eb9891509597,Gazipur,Kapasia,Eggs,1 Hali,50
f9231d1c-e17d-42db-9443-fa8b88b1f53b,15/12/2024,17:39:30,2b8427508a9e3bcf9e579578f6629e08,Rajshahi,Boalia,Onion,1 kg,80
f9231d1c-e17d-42db-9443-fa8b88b1f53b,15/12/2024,17:39:30,2b8427508a9e3bcf9e579578f6629e08,Rajshahi,Boalia,Green Chilli,1 kg,80
f9231d1c-e17d-42db-9443-fa8b88b1f53b,15/12/2024,17:39:30,2b8427508a9e3bcf9e579578f6629e08,Rajshahi,Boalia,Potato,1 kg,75
f9231d1c-e17d-42db-9443-fa8b88b1f53b,15/12/2024,17:39:30,2b8427508a9e3bcf9e579578f6629e08,Rajshahi,Boalia,Eggs,1 Hali,50
5143d867-9747-43b1-9550-ca01d9a30337,15/12/2024,17:41:04,2b8427508a9e3bcf9e579578f6629e08,Rajshahi,Boalia,Rice,1 kg,160
fe20c8d6-dbf4-435b-8b96-dd90bf4b3010,17/12/2024,3:41:34,0859ee7098b0fcd674aeb822126f986a,Dhaka,Badda,Green Chilli,1 kg,100
fe20c8d6-dbf4-435b-8b96-dd90bf4b3010,17/12/2024,3:41:34,0859ee7098b0fcd674aeb822126f986a,Dhaka,Badda,Onion,1 kg,120
fe20c8d6-dbf4-435b-8b96-dd90bf4b3010,17/12/2024,3:41:34,0859ee7098b0fcd674aeb822126f986a,Dhaka,Badda,Eggs,1 Hali,46
fe20c8d6-dbf4-435b-8b96-dd90bf4b3010,17/12/2024,3:41:34,0859ee7098b0fcd674aeb822126f986a,Dhaka,Badda,Potato,1 kg,76
fe20c8d6-dbf4-435b-8b96-dd90bf4b3010,17/12/2024,3:41:34,0859ee7098b0fcd674aeb822126f986a,Dhaka,Badda,Chicken,1 kg,355
fe20c8d6-dbf4-435b-8b96-dd90bf4b3010,17/12/2024,3:41:34,0859ee7098b0fcd674aeb822126f986a,Dhaka,Badda,Salt,1 kg,42
fe20c8d6-dbf4-435b-8b96-dd90bf4b3010,17/12/2024,3:41:34,0859ee7098b0fcd674aeb822126f986a,Dhaka,Badda,Soybean Oil,1L,167
fe20c8d6-dbf4-435b-8b96-dd90bf4b3010,17/12/2024,3:41:34,0859ee7098b0fcd674aeb822126f986a,Dhaka,Badda,Flour,1 kg,70
fe20c8d6-dbf4-435b-8b96-dd90bf4b3010,17/12/2024,3:41:34,0859ee7098b0fcd674aeb822126f986a,Dhaka,Badda,Lentil,1 kg,120
42b237c2-4fe3-489e-8d23-bdfc381a31cf,17/12/2024,4:42:32,886e897b7c9a8a66297d024a696f2c93,Bandarban,Alikadam,Rice,1 kg,52
42b237c2-4fe3-489e-8d23-bdfc381a31cf,17/12/2024,4:42:32,886e897b7c9a8a66297d024a696f2c93,Bandarban,Alikadam,Lentil,1 kg,120
42b237c2-4fe3-489e-8d23-bdfc381a31cf,17/12/2024,4:42:32,886e897b7c9a8a66297d024a696f2c93,Bandarban,Alikadam,Salt,1 kg,50
42b237c2-4fe3-489e-8d23-bdfc381a31cf,17/12/2024,4:42:32,886e897b7c9a8a66297d024a696f2c93,Bandarban,Alikadam,Soybean Oil,1L,200
42b237c2-4fe3-489e-8d23-bdfc381a31cf,17/12/2024,4:42:32,886e897b7c9a8a66297d024a696f2c93,Bandarban,Alikadam,Sugar,1 kg,140
42b237c2-4fe3-489e-8d23-bdfc381a31cf,17/12/2024,4:42:32,886e897b7c9a8a66297d024a696f2c93,Bandarban,Alikadam,Eggs,1 Hali,52
42b237c2-4fe3-489e-8d23-bdfc381a31cf,17/12/2024,4:42:32,886e897b7c9a8a66297d024a696f2c93,Bandarban,Alikadam,Potato,1 kg,80
42b237c2-4fe3-489e-8d23-bdfc381a31cf,17/12/2024,4:42:32,886e897b7c9a8a66297d024a696f2c93,Bandarban,Alikadam,Eggplant,1 kg,50
42b237c2-4fe3-489e-8d23-bdfc381a31cf,17/12/2024,4:42:32,886e897b7c9a8a66297d024a696f2c93,Bandarban,Alikadam,Onion,1 kg,220
42b237c2-4fe3-489e-8d23-bdfc381a31cf,17/12/2024,4:42:32,886e897b7c9a8a66297d024a696f2c93,Bandarban,Alikadam,Green Chilli,1 kg,60
2a402d5d-568b-44cf-9993-503758745d37,17/12/2024,13:37:44,cace0976269890ca006283f9703bae92,Jessore,Kotwali,Rice,1 kg,70
92938f7d-9079-4835-8b8c-2977f4dd6e4a,17/12/2024,15:12:02,7ceac72b25b304a7f5f0783c2498e89a,Dhaka,Adabor,Rice,1 kg,63
92938f7d-9079-4835-8b8c-2977f4dd6e4a,17/12/2024,15:12:02,7ceac72b25b304a7f5f0783c2498e89a,Dhaka,Adabor,Soybean Oil,1L,175
92938f7d-9079-4835-8b8c-2977f4dd6e4a,17/12/2024,15:12:02,7ceac72b25b304a7f5f0783c2498e89a,Dhaka,Adabor,Eggs,1 Hali,50
92938f7d-9079-4835-8b8c-2977f4dd6e4a,17/12/2024,15:12:02,7ceac72b25b304a7f5f0783c2498e89a,Dhaka,Adabor,Potato,1 kg,75
92938f7d-9079-4835-8b8c-2977f4dd6e4a,17/12/2024,15:12:02,7ceac72b25b304a7f5f0783c2498e89a,Dhaka,Adabor,Onion,1 kg,80
92938f7d-9079-4835-8b8c-2977f4dd6e4a,17/12/2024,15:12:02,7ceac72b25b304a7f5f0783c2498e89a,Dhaka,Adabor,Green Chilli,1 kg,120
ddf9279c-9050-4a1b-aa80-7921fc510bcd,17/12/2024,16:48:40,2e714926004c88ebae4732420decc6ad,Rajshahi,Matihar,Rice,1 kg,72
ddf9279c-9050-4a1b-aa80-7921fc510bcd,17/12/2024,16:48:40,2e714926004c88ebae4732420decc6ad,Rajshahi,Matihar,Flour,1 kg,44
ddf9279c-9050-4a1b-aa80-7921fc510bcd,17/12/2024,16:48:40,2e714926004c88ebae4732420decc6ad,Rajshahi,Matihar,Lentil,1 kg,130
ddf9279c-9050-4a1b-aa80-7921fc510bcd,17/12/2024,16:48:40,2e714926004c88ebae4732420decc6ad,Rajshahi,Matihar,Salt,1 kg,42
ddf9279c-9050-4a1b-aa80-7921fc510bcd,17/12/2024,16:48:40,2e714926004c88ebae4732420decc6ad,Rajshahi,Matihar,Soybean Oil,1L,170
ddf9279c-9050-4a1b-aa80-7921fc510bcd,17/12/2024,16:48:40,2e714926004c88ebae4732420decc6ad,Rajshahi,Matihar,Sugar,1 kg,130
ddf9279c-9050-4a1b-aa80-7921fc510bcd,17/12/2024,16:48:40,2e714926004c88ebae4732420decc6ad,Rajshahi,Matihar,Eggs,1 Hali,48
ddf9279c-9050-4a1b-aa80-7921fc510bcd,17/12/2024,16:48:40,2e714926004c88ebae4732420decc6ad,Rajshahi,Matihar,Chicken,1 kg,165
ddf9279c-9050-4a1b-aa80-7921fc510bcd,17/12/2024,16:48:40,2e714926004c88ebae4732420decc6ad,Rajshahi,Matihar,Potato,1 kg,80
ddf9279c-9050-4a1b-aa80-7921fc510bcd,17/12/2024,16:48:40,2e714926004c88ebae4732420decc6ad,Rajshahi,Matihar,Eggplant,1 kg,80
ddf9279c-9050-4a1b-aa80-7921fc510bcd,17/12/2024,16:48:40,2e714926004c88ebae4732420decc6ad,Rajshahi,Matihar,Onion,1 kg,110
ddf9279c-9050-4a1b-aa80-7921fc510bcd,17/12/2024,16:48:40,2e714926004c88ebae4732420decc6ad,Rajshahi,Matihar,Green Chilli,1 kg,250
d977bc28-f75d-4f41-bf13-1ff2b812055b,17/12/2024,17:38:38,b0090872a6819c04bf810bd47f50ede1,Rajshahi,Matihar,Chicken,1 kg,160
d977bc28-f75d-4f41-bf13-1ff2b812055b,17/12/2024,17:38:38,b0090872a6819c04bf810bd47f50ede1,Rajshahi,Matihar,Eggplant,1 kg,60
d977bc28-f75d-4f41-bf13-1ff2b812055b,17/12/2024,17:38:38,b0090872a6819c04bf810bd47f50ede1,Rajshahi,Matihar,Onion,1 kg,90
d977bc28-f75d-4f41-bf13-1ff2b812055b,17/12/2024,17:38:38,b0090872a6819c04bf810bd47f50ede1,Rajshahi,Matihar,Green Chilli,1 kg,1500
b38f6524-8ae1-441b-b42d-44854c0fdb29,17/12/2024,17:41:54,b0090872a6819c04bf810bd47f50ede1,Rajshahi,Matihar,Rice,1 kg,68
b38f6524-8ae1-441b-b42d-44854c0fdb29,17/12/2024,17:41:54,b0090872a6819c04bf810bd47f50ede1,Rajshahi,Matihar,Chicken,1 kg,260
b38f6524-8ae1-441b-b42d-44854c0fdb29,17/12/2024,17:41:54,b0090872a6819c04bf810bd47f50ede1,Rajshahi,Matihar,Onion,1 kg,120
bea6e2e5-c89d-4063-85e8-1c1151f07a1f,18/12/2024,4:39:03,2b8427508a9e3bcf9e579578f6629e08,Rajshahi,Boalia,Rice,1 kg,68
bea6e2e5-c89d-4063-85e8-1c1151f07a1f,18/12/2024,4:39:03,2b8427508a9e3bcf9e579578f6629e08,Rajshahi,Boalia,Eggs,1 Hali,40
bea6e2e5-c89d-4063-85e8-1c1151f07a1f,18/12/2024,4:39:03,2b8427508a9e3bcf9e579578f6629e08,Rajshahi,Boalia,Potato,1 kg,70
bea6e2e5-c89d-4063-85e8-1c1151f07a1f,18/12/2024,4:39:03,2b8427508a9e3bcf9e579578f6629e08,Rajshahi,Boalia,Onion,1 kg,70
bea6e2e5-c89d-4063-85e8-1c1151f07a1f,18/12/2024,4:39:03,2b8427508a9e3bcf9e579578f6629e08,Rajshahi,Boalia,Green Chilli,1 kg,60
51af0feb-b78e-4085-ac2c-85fecf7455b2,18/12/2024,9:40:45,7559c00b13f4d46fd982b2b182878f9f,Dhaka,Mohammadpur,Soybean Oil,1L,175
51af0feb-b78e-4085-ac2c-85fecf7455b2,18/12/2024,9:40:45,7559c00b13f4d46fd982b2b182878f9f,Dhaka,Mohammadpur,Eggs,1 Hali,45
51af0feb-b78e-4085-ac2c-85fecf7455b2,18/12/2024,9:40:45,7559c00b13f4d46fd982b2b182878f9f,Dhaka,Mohammadpur,Potato,1 kg,80
51af0feb-b78e-4085-ac2c-85fecf7455b2,18/12/2024,9:40:45,7559c00b13f4d46fd982b2b182878f9f,Dhaka,Mohammadpur,Onion,1 kg,100
3d87201b-4b22-48f8-a1b9-2d0855a5667b,18/12/2024,15:20:59,99bb15d88bd10d920ac1935d4178f920,Rangpur,Kotwali,Rice,1 kg,78
3d87201b-4b22-48f8-a1b9-2d0855a5667b,18/12/2024,15:20:59,99bb15d88bd10d920ac1935d4178f920,Rangpur,Kotwali,Flour,1 kg,70
3d87201b-4b22-48f8-a1b9-2d0855a5667b,18/12/2024,15:20:59,99bb15d88bd10d920ac1935d4178f920,Rangpur,Kotwali,Lentil,1 kg,120
3d87201b-4b22-48f8-a1b9-2d0855a5667b,18/12/2024,15:20:59,99bb15d88bd10d920ac1935d4178f920,Rangpur,Kotwali,Soybean Oil,1L,210
3d87201b-4b22-48f8-a1b9-2d0855a5667b,18/12/2024,15:20:59,99bb15d88bd10d920ac1935d4178f920,Rangpur,Kotwali,Salt,1 kg,40
3d87201b-4b22-48f8-a1b9-2d0855a5667b,18/12/2024,15:20:59,99bb15d88bd10d920ac1935d4178f920,Rangpur,Kotwali,Sugar,1 kg,136
3d87201b-4b22-48f8-a1b9-2d0855a5667b,18/12/2024,15:20:59,99bb15d88bd10d920ac1935d4178f920,Rangpur,Kotwali,Eggs,1 Hali,46
3d87201b-4b22-48f8-a1b9-2d0855a5667b,18/12/2024,15:20:59,99bb15d88bd10d920ac1935d4178f920,Rangpur,Kotwali,Chicken,1 kg,225
3d87201b-4b22-48f8-a1b9-2d0855a5667b,18/12/2024,15:20:59,99bb15d88bd10d920ac1935d4178f920,Rangpur,Kotwali,Potato,1 kg,75
3d87201b-4b22-48f8-a1b9-2d0855a5667b,18/12/2024,15:20:59,99bb15d88bd10d920ac1935d4178f920,Rangpur,Kotwali,Onion,1 kg,120
2a796a9f-9e85-4613-b89a-524ba8699a08,18/12/2024,16:12:47,592b044c1703d539761e02611764d8ba,Rajshahi,Boalia,Rice,1 kg,60
2a796a9f-9e85-4613-b89a-524ba8699a08,18/12/2024,16:12:47,592b044c1703d539761e02611764d8ba,Rajshahi,Boalia,Flour,1 kg,45
2a796a9f-9e85-4613-b89a-524ba8699a08,18/12/2024,16:12:47,592b044c1703d539761e02611764d8ba,Rajshahi,Boalia,Lentil,1 kg,130
2a796a9f-9e85-4613-b89a-524ba8699a08,18/12/2024,16:12:47,592b044c1703d539761e02611764d8ba,Rajshahi,Boalia,Soybean Oil,1L,200
2a796a9f-9e85-4613-b89a-524ba8699a08,18/12/2024,16:12:47,592b044c1703d539761e02611764d8ba,Rajshahi,Boalia,Salt,1 kg,40
2a796a9f-9e85-4613-b89a-524ba8699a08,18/12/2024,16:12:47,592b044c1703d539761e02611764d8ba,Rajshahi,Boalia,Sugar,1 kg,130
2a796a9f-9e85-4613-b89a-524ba8699a08,18/12/2024,16:12:47,592b044c1703d539761e02611764d8ba,Rajshahi,Boalia,Eggs,1 Hali,46
2a796a9f-9e85-4613-b89a-524ba8699a08,18/12/2024,16:12:47,592b044c1703d539761e02611764d8ba,Rajshahi,Boalia,Chicken,1 kg,170
2a796a9f-9e85-4613-b89a-524ba8699a08,18/12/2024,16:12:47,592b044c1703d539761e02611764d8ba,Rajshahi,Boalia,Potato,1 kg,80
2a796a9f-9e85-4613-b89a-524ba8699a08,18/12/2024,16:12:47,592b044c1703d539761e02611764d8ba,Rajshahi,Boalia,Eggplant,1 kg,70
2a796a9f-9e85-4613-b89a-524ba8699a08,18/12/2024,16:12:47,592b044c1703d539761e02611764d8ba,Rajshahi,Boalia,Onion,1 kg,80
2a796a9f-9e85-4613-b89a-524ba8699a08,18/12/2024,16:12:47,592b044c1703d539761e02611764d8ba,Rajshahi,Boalia,Green Chilli,1 kg,80
f8f521f7-fafd-415a-94de-b0b36ca46e14,18/12/2024,17:22:12,a0c9335099245d8bbb3ca4e5ac7047bb,Rangpur,Rangpur Sadar,Rice,1 kg,78
f8f521f7-fafd-415a-94de-b0b36ca46e14,18/12/2024,17:22:12,a0c9335099245d8bbb3ca4e5ac7047bb,Rangpur,Rangpur Sadar,Flour,1 kg,60
f8f521f7-fafd-415a-94de-b0b36ca46e14,18/12/2024,17:22:12,a0c9335099245d8bbb3ca4e5ac7047bb,Rangpur,Rangpur Sadar,Lentil,1 kg,70
f8f521f7-fafd-415a-94de-b0b36ca46e14,18/12/2024,17:22:12,a0c9335099245d8bbb3ca4e5ac7047bb,Rangpur,Rangpur Sadar,Soybean Oil,1L,185
f8f521f7-fafd-415a-94de-b0b36ca46e14,18/12/2024,17:22:12,a0c9335099245d8bbb3ca4e5ac7047bb,Rangpur,Rangpur Sadar,Salt,1 kg,50
f8f521f7-fafd-415a-94de-b0b36ca46e14,18/12/2024,17:22:12,a0c9335099245d8bbb3ca4e5ac7047bb,Rangpur,Rangpur Sadar,Sugar,1 kg,120
f8f521f7-fafd-415a-94de-b0b36ca46e14,18/12/2024,17:22:12,a0c9335099245d8bbb3ca4e5ac7047bb,Rangpur,Rangpur Sadar,Eggs,1 Hali,48
f8f521f7-fafd-415a-94de-b0b36ca46e14,18/12/2024,17:22:12,a0c9335099245d8bbb3ca4e5ac7047bb,Rangpur,Rangpur Sadar,Chicken,1 kg,180
f8f521f7-fafd-415a-94de-b0b36ca46e14,18/12/2024,17:22:12,a0c9335099245d8bbb3ca4e5ac7047bb,Rangpur,Rangpur Sadar,Potato,1 kg,70
f8f521f7-fafd-415a-94de-b0b36ca46e14,18/12/2024,17:22:12,a0c9335099245d8bbb3ca4e5ac7047bb,Rangpur,Rangpur Sadar,Eggplant,1 kg,60
f8f521f7-fafd-415a-94de-b0b36ca46e14,18/12/2024,17:22:12,a0c9335099245d8bbb3ca4e5ac7047bb,Rangpur,Rangpur Sadar,Onion,1 kg,120
f8f521f7-fafd-415a-94de-b0b36ca46e14,18/12/2024,17:22:12,a0c9335099245d8bbb3ca4e5ac7047bb,Rangpur,Rangpur Sadar,Green Chilli,1 kg,80
fecc3487-cbf0-4630-96c9-fd69d1aff791,18/12/2024,19:28:23,c15251cff68faccf4b27b37e8eb11447,Bagerhat,Fakirhat,Rice,1 kg,-6666666
fecc3487-cbf0-4630-96c9-fd69d1aff791,18/12/2024,19:28:23,c15251cff68faccf4b27b37e8eb11447,Bagerhat,Fakirhat,Flour,1 kg,5
fecc3487-cbf0-4630-96c9-fd69d1aff791,18/12/2024,19:28:23,c15251cff68faccf4b27b37e8eb11447,Bagerhat,Fakirhat,Lentil,1 kg,54
8af9ac34-b94b-4cb9-a539-0ca188f5fc0f,19/12/2024,3:31:32,da98aeea478e179817116d8e7c93f2ae,Chuadanga,Jiban Nagar,Rice,1 kg,56
8af9ac34-b94b-4cb9-a539-0ca188f5fc0f,19/12/2024,3:31:32,da98aeea478e179817116d8e7c93f2ae,Chuadanga,Jiban Nagar,Eggs,1 Hali,48
8af9ac34-b94b-4cb9-a539-0ca188f5fc0f,19/12/2024,3:31:32,da98aeea478e179817116d8e7c93f2ae,Chuadanga,Jiban Nagar,Lentil,1 kg,105
8af9ac34-b94b-4cb9-a539-0ca188f5fc0f,19/12/2024,3:31:32,da98aeea478e179817116d8e7c93f2ae,Chuadanga,Jiban Nagar,Onion,1 kg,120
8af9ac34-b94b-4cb9-a539-0ca188f5fc0f,19/12/2024,3:31:32,da98aeea478e179817116d8e7c93f2ae,Chuadanga,Jiban Nagar,Green Chilli,1 kg,60
3a161fa8-4815-40c4-bd70-bbdd776d62e9,19/12/2024,8:35:41,c15251cff68faccf4b27b37e8eb11447,Bagerhat,Bagerhat Sadar,Soybean Oil,1L,NA
4d1f467c-3005-4609-a1d6-f0ae817142f8,19/12/2024,10:35:24,4fae513bd1ff426ef54a61fe24c57671,Dinajpur,Nawabganj,Lentil,1 kg,130
4d1f467c-3005-4609-a1d6-f0ae817142f8,19/12/2024,10:35:24,4fae513bd1ff426ef54a61fe24c57671,Dinajpur,Nawabganj,Soybean Oil,1L,195
4d1f467c-3005-4609-a1d6-f0ae817142f8,19/12/2024,10:35:24,4fae513bd1ff426ef54a61fe24c57671,Dinajpur,Nawabganj,Sugar,1 kg,130
4d1f467c-3005-4609-a1d6-f0ae817142f8,19/12/2024,10:35:24,4fae513bd1ff426ef54a61fe24c57671,Dinajpur,Nawabganj,Eggs,1 Hali,48
4d1f467c-3005-4609-a1d6-f0ae817142f8,19/12/2024,10:35:24,4fae513bd1ff426ef54a61fe24c57671,Dinajpur,Nawabganj,Chicken,1 kg,180
4d1f467c-3005-4609-a1d6-f0ae817142f8,19/12/2024,10:35:24,4fae513bd1ff426ef54a61fe24c57671,Dinajpur,Nawabganj,Potato,1 kg,80
4d1f467c-3005-4609-a1d6-f0ae817142f8,19/12/2024,10:35:24,4fae513bd1ff426ef54a61fe24c57671,Dinajpur,Nawabganj,Eggplant,1 kg,50
4d1f467c-3005-4609-a1d6-f0ae817142f8,19/12/2024,10:35:24,4fae513bd1ff426ef54a61fe24c57671,Dinajpur,Nawabganj,Onion,1 kg,80
4d1f467c-3005-4609-a1d6-f0ae817142f8,19/12/2024,10:35:24,4fae513bd1ff426ef54a61fe24c57671,Dinajpur,Nawabganj,Green Chilli,1 kg,80
00b4d60d-22e6-4059-b2ba-77674661e61a,19/12/2024,12:24:40,2b8427508a9e3bcf9e579578f6629e08,Rajshahi,Matihar,Potato,1 kg,70
00b4d60d-22e6-4059-b2ba-77674661e61a,19/12/2024,12:24:40,2b8427508a9e3bcf9e579578f6629e08,Rajshahi,Matihar,Chicken,1 kg,170
00b4d60d-22e6-4059-b2ba-77674661e61a,19/12/2024,12:24:40,2b8427508a9e3bcf9e579578f6629e08,Rajshahi,Matihar,Rice,1 kg,65
f82eabf5-76ab-4dea-93bb-d1a5d300c4c4,19/12/2024,12:54:18,2b8427508a9e3bcf9e579578f6629e08,Rajshahi,Matihar,Rice,1 kg,65
f82eabf5-76ab-4dea-93bb-d1a5d300c4c4,19/12/2024,12:54:18,2b8427508a9e3bcf9e579578f6629e08,Rajshahi,Matihar,Lentil,1 kg,160
f82eabf5-76ab-4dea-93bb-d1a5d300c4c4,19/12/2024,12:54:18,2b8427508a9e3bcf9e579578f6629e08,Rajshahi,Matihar,Soybean Oil,1L,200
f82eabf5-76ab-4dea-93bb-d1a5d300c4c4,19/12/2024,12:54:18,2b8427508a9e3bcf9e579578f6629e08,Rajshahi,Matihar,Chicken,1 kg,165
f82eabf5-76ab-4dea-93bb-d1a5d300c4c4,19/12/2024,12:54:18,2b8427508a9e3bcf9e579578f6629e08,Rajshahi,Matihar,Potato,1 kg,60
f82eabf5-76ab-4dea-93bb-d1a5d300c4c4,19/12/2024,12:54:18,2b8427508a9e3bcf9e579578f6629e08,Rajshahi,Matihar,Onion,1 kg,60
f82eabf5-76ab-4dea-93bb-d1a5d300c4c4,19/12/2024,12:54:18,2b8427508a9e3bcf9e579578f6629e08,Rajshahi,Matihar,Green Chilli,1 kg,50
dcf14ec7-b624-47ee-ba5f-a4f2cd221479,19/12/2024,12:58:19,2b8427508a9e3bcf9e579578f6629e08,Rajshahi,Matihar,Green Chilli,1 kg,80
dcf14ec7-b624-47ee-ba5f-a4f2cd221479,19/12/2024,12:58:19,2b8427508a9e3bcf9e579578f6629e08,Rajshahi,Matihar,Onion,1 kg,140
dcf14ec7-b624-47ee-ba5f-a4f2cd221479,19/12/2024,12:58:19,2b8427508a9e3bcf9e579578f6629e08,Rajshahi,Matihar,Chicken,1 kg,170
ec1635b1-d7a2-4b55-93c9-3cba1d5db6f6,19/12/2024,13:49:46,7ceac72b25b304a7f5f0783c2498e89a,Dhaka,Adabor,Lentil,1 kg,110
ec1635b1-d7a2-4b55-93c9-3cba1d5db6f6,19/12/2024,13:49:46,7ceac72b25b304a7f5f0783c2498e89a,Dhaka,Adabor,Chicken,1 kg,190
ec1635b1-d7a2-4b55-93c9-3cba1d5db6f6,19/12/2024,13:49:46,7ceac72b25b304a7f5f0783c2498e89a,Dhaka,Adabor,Potato,1 kg,75
4646cc18-0584-4ac0-a3b3-3dfb41199a31,19/12/2024,14:57:45,3d23abb363856a27c7601fd6672bd5c0,Rajshahi,Durgapur,Rice,1 kg,68
4646cc18-0584-4ac0-a3b3-3dfb41199a31,19/12/2024,14:57:45,3d23abb363856a27c7601fd6672bd5c0,Rajshahi,Durgapur,Flour,1 kg,60
4646cc18-0584-4ac0-a3b3-3dfb41199a31,19/12/2024,14:57:45,3d23abb363856a27c7601fd6672bd5c0,Rajshahi,Durgapur,Soybean Oil,1L,180
4646cc18-0584-4ac0-a3b3-3dfb41199a31,19/12/2024,14:57:45,3d23abb363856a27c7601fd6672bd5c0,Rajshahi,Durgapur,Salt,1 kg,40
